(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1994 (Leitband)

"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Verbandsgemeinde";"Gemeinde";"Name";"Gemeindegröße"
"133";"06";"4";"34";"000";"009";"SCHMITTEN";"08"
"133";"06";"4";"34";"000";"010";"STEINBACH (TAUNUS), STADT";"08"
"133";"06";"4";"34";"000";"011";"USINGEN, STADT";"09"
"133";"06";"4";"34";"000";"012";"WEHRHEIM";"08"
"133";"06";"4";"34";"000";"013";"WEILROD";"08"
"133";"06";"4";"36";"000";"000";"MAIN-TAUNUS-KREIS (TEIL)";"00"
"133";"06";"4";"36";"000";"002";"EPPSTEIN, STADT";"09"
"133";"06";"4";"36";"000";"008";"KELKHEIM (TAUNUS), STADT";"10"
"133";"06";"5";"33";"000";"000";"LIMBURG-WEILBURG (TEIL)";"00"
"133";"06";"5";"33";"000";"001";"BESELICH";"07"
"133";"06";"5";"33";"000";"010";"LOEHNBERG";"07"
"133";"06";"5";"33";"000";"012";"MERENBERG";"06"
"133";"06";"5";"33";"000";"011";"MENGERSKIRCHEN";"07"
"133";"06";"5";"33";"000";"013";"RUNKEL, STADT";"08"
"133";"06";"5";"33";"000";"015";"VILLMAR";"08"
"133";"06";"5";"33";"000";"017";"WEILBURG, STADT";"09"
"133";"06";"5";"33";"000";"018";"WEILMUENSTER, MARKTFLECKEN";"08"
"133";"06";"5";"33";"000";"019";"WEINBACH";"07"
"134";"06";"0";"00";"000";"000";"WETTERAU";"00"
"134";"06";"4";"40";"000";"000";"WETTERAUKREIS";"00"
"134";"06";"4";"40";"000";"001";"ALTENSTADT";"08"
"134";"06";"4";"40";"000";"002";"BAD NAUHEIM, STADT";"10"
"134";"06";"4";"40";"000";"003";"BAD VILBEL, STADT";"10"
"134";"06";"4";"40";"000";"004";"BUEDINGEN, STADT";"09"
"134";"06";"4";"40";"000";"005";"BUTZBACH, STADT";"10"
"134";"06";"4";"40";"000";"006";"ECHZELL";"08"
"134";"06";"4";"40";"000";"007";"FLORSTADT";"08"
"134";"06";"4";"40";"000";"008";"FRIEDBERG (HESSEN), KREISSTADT";"10"
"134";"06";"4";"40";"000";"009";"GEDERN, STADT";"08"
"134";"06";"4";"40";"000";"010";"GLAUBURG";"07"
"134";"06";"4";"40";"000";"011";"HIRZENHAIN";"06"
"134";"06";"4";"40";"000";"012";"KARBEN, STADT";"09"
"134";"06";"4";"40";"000";"013";"KEFENROD";"06"
"134";"06";"4";"40";"000";"014";"LIMESHAIN";"07"
"134";"06";"4";"40";"000";"015";"MUENZENBERG, STADT";"07"
"134";"06";"4";"40";"000";"016";"NIDDA, STADT";"09"
"134";"06";"4";"40";"000";"017";"NIDDATAL, STADT";"08"
"134";"06";"4";"40";"000";"018";"OBER-MOERLEN";"08"
"134";"06";"4";"40";"000";"019";"ORTENBERG, STADT";"08"
"134";"06";"4";"40";"000";"020";"RANSTADT";"07"
"134";"06";"4";"40";"000";"021";"REICHELSHEIM (WETTERAU), STADT";"08"
"134";"06";"4";"40";"000";"022";"ROCKENBERG";"07"
"134";"06";"4";"40";"000";"023";"ROSBACH V. D. HOEHE, STADT";"08"
"134";"06";"4";"40";"000";"024";"WOELFERSHEIM";"08"
"134";"06";"4";"40";"000";"025";"WOELLSTADT";"08"
"135";"06";"0";"00";"000";"000";"RHEINGAU-TAUNUS - LIMBURG";"00"
"135";"06";"4";"39";"000";"000";"RHEINGAU-TAUNUS-KREIS";"00"
"135";"06";"4";"39";"000";"001";"AARBERGEN";"08"
"135";"06";"4";"39";"000";"002";"BAD SCHWALBACH, KREISSTADT";"08"
"135";"06";"4";"39";"000";"003";"ELTVILLE AM RHEIN, STADT";"09"
"135";"06";"4";"39";"000";"004";"GEISENHEIM, STADT";"09"
"135";"06";"4";"39";"000";"005";"HEIDENROD";"08"
"135";"06";"4";"39";"000";"006";"HOHENSTEIN";"08"
"135";"06";"4";"39";"000";"007";"HUENSTETTEN";"08"
"135";"06";"4";"39";"000";"008";"IDSTEIN, STADT";"10"
"135";"06";"4";"39";"000";"009";"KIEDRICH";"07"
"135";"06";"4";"39";"000";"010";"LORCH, STADT";"07"
"135";"06";"4";"39";"000";"011";"NIEDERNHAUSEN";"09"
"135";"06";"4";"39";"000";"012";"OESTRICH-WINKEL, STADT";"09"
"135";"06";"4";"39";"000";"013";"RUEDESHEIM AM RHEIN, STADT";"08"
"135";"06";"4";"39";"000";"014";"SCHLANGENBAD";"08"
"135";"06";"4";"39";"000";"015";"TAUNUSSTEIN, STADT";"10"
"135";"06";"4";"39";"000";"016";"WALDEMS";"07"
"135";"06";"4";"39";"000";"017";"WALLUF";"08"
"135";"06";"5";"33";"000";"000";"LIMBURG-WEILBURG (TEIL)";"00"
"135";"06";"5";"33";"000";"002";"BRECHEN";"08"
"135";"06";"5";"33";"000";"003";"BAD CAMBERG, STADT";"09"
"135";"06";"5";"33";"000";"004";"DORNBURG";"08"
"135";"06";"5";"33";"000";"005";"ELBTAL";"06"
"135";"06";"5";"33";"000";"006";"ELZ";"08"
"135";"06";"5";"33";"000";"007";"HADAMAR, STADT";"09"
"135";"06";"5";"33";"000";"008";"HUENFELDEN";"08"
"135";"06";"5";"33";"000";"009";"LIMBURG A. D. LAHN, KREISSTADT";"10"
"135";"06";"5";"33";"000";"014";"SELTERS (TAUNUS)";"08"
"135";"06";"5";"33";"000";"016";"WALDBRUNN (WESTERWALD)";"08"
"136";"06";"0";"00";"000";"000";"WIESBADEN";"00"
"136";"06";"4";"14";"000";"000";"WIESBADEN";"00"
"136";"06";"4";"14";"000";"000";"WIESBADEN, LANDESHAUPTSTADT";"12"
"137";"06";"0";"00";"000";"000";"HANAU";"00"
"137";"06";"4";"35";"000";"000";"MAIN-KINZIG-KREIS (TEIL)";"00"
"137";"06";"4";"35";"000";"001";"BAD ORB, STADT";"08"
"137";"06";"4";"35";"000";"003";"BIEBERGEMUEND";"08"
"137";"06";"4";"35";"000";"006";"BRUCHKOEBEL, STADT";"09"
"137";"06";"4";"35";"000";"007";"ERLENSEE";"09"
"137";"06";"4";"35";"000";"008";"FLOERSBACHTAL";"06"
"137";"06";"4";"35";"000";"009";"FREIGERICHT";"09"
"137";"06";"4";"35";"000";"010";"GELNHAUSEN, BARBAROSSASTADT";"09"
"137";"06";"4";"35";"000";"011";"GROSSKROTZENBURG";"08"
"137";"06";"4";"35";"000";"012";"GRUENDAU";"09"
"137";"06";"4";"35";"000";"013";"HAMMERSBACH";"07"
"137";"06";"4";"35";"000";"014";"HANAU, STADT";"11"
"137";"06";"4";"35";"000";"015";"HASSELROTH";"08"
"137";"06";"4";"35";"000";"016";"JOSSGRUND";"07"
"137";"06";"4";"35";"000";"017";"LANGENSELBOLD, STADT";"09"
"137";"06";"4";"35";"000";"018";"LINSENGERICHT";"08"
"137";"06";"4";"35";"000";"019";"MAINTAL, STADT";"10"
"137";"06";"4";"35";"000";"020";"NEUBERG";"07"
"137";"06";"4";"35";"000";"021";"NIDDERAU, STADT";"09"
"137";"06";"4";"35";"000";"022";"NIEDERDORFELDEN";"07"
"137";"06";"4";"35";"000";"023";"RODENBACH";"09"
"137";"06";"4";"35";"000";"024";"RONNEBURG";"06"
"137";"06";"4";"35";"000";"026";"SCHOENECK";"09"
"138";"06";"0";"00";"000";"000";"FRANKFURT AM MAIN I - MAIN-TAUNUS";"00"
"138";"06";"4";"12";"000";"000";"FRANKFURT AM MAIN (TEIL)";"00"
"138";"06";"4";"12";"000";"000";"FRANKFURT AM MAIN, STADT";"12"
"138";"06";"4";"36";"000";"000";"MAIN-TAUNUS-KREIS (TEIL)";"00"
"138";"06";"4";"36";"000";"001";"BAD SODEN AM TAUNUS, STADT";"09"
"138";"06";"4";"36";"000";"003";"ESCHBORN, STADT";"09"
"138";"06";"4";"36";"000";"005";"HATTERSHEIM AM MAIN, STADT";"10"
"138";"06";"4";"36";"000";"009";"KRIFTEL";"08"
"138";"06";"4";"36";"000";"010";"LIEDERBACH AM TAUNUS";"08"
"138";"06";"4";"36";"000";"011";"SCHWALBACH AM TAUNUS, STADT";"09"
"138";"06";"4";"36";"000";"012";"SULZBACH (TAUNUS)";"08"
"139";"06";"0";"00";"000";"000";"FRANKFURT AM MAIN II";"00"
"139";"06";"4";"12";"000";"000";"FRANKFURT AM MAIN (TEIL)";"00"
"139";"06";"4";"12";"000";"000";"FRANKFURT AM MAIN, STADT";"12"
"140";"06";"0";"00";"000";"000";"FRANKFURT AM MAIN III";"00"
"140";"06";"4";"12";"000";"000";"FRANKFURT AM MAIN (TEIL)";"00"
"140";"06";"4";"12";"000";"000";"FRANKFURT AM MAIN, STADT";"12"
"141";"06";"0";"00";"000";"000";"GROSS-GERAU";"00"
"141";"06";"4";"33";"000";"000";"GROSS-GERAU";"00"
"141";"06";"4";"33";"000";"001";"BIEBESHEIM AM RHEIN";"08"
"141";"06";"4";"33";"000";"002";"BISCHOFSHEIM";"09"
"141";"06";"4";"33";"000";"003";"BUETTELBORN";"09"
"141";"06";"4";"33";"000";"004";"GERNSHEIM, STADT";"08"
"141";"06";"4";"33";"000";"005";"GINSHEIM-GUSTAVSBURG";"09"
"141";"06";"4";"33";"000";"006";"GROSS-GERAU, STADT";"10"
"141";"06";"4";"33";"000";"007";"KELSTERBACH, STADT";"09"
"141";"06";"4";"33";"000";"008";"MOERFELDEN-WALLDORF, STADT";"10"
"141";"06";"4";"33";"000";"009";"NAUHEIM";"08"
"141";"06";"4";"33";"000";"010";"RAUNHEIM, STADT";"09"
"141";"06";"4";"33";"000";"011";"RIEDSTADT";"09"
"141";"06";"4";"33";"000";"012";"RUESSELSHEIM, STADT";"11"
"141";"06";"4";"33";"000";"013";"STOCKSTADT AM RHEIN";"08"
"141";"06";"4";"33";"000";"014";"TREBUR";"09"
"141";"06";"4";"36";"000";"000";"MAIN-TAUNUS-KREIS (TEIL)";"00"
"141";"06";"4";"36";"000";"004";"FLOERSHEIM AM MAIN, STADT";"09"
"141";"06";"4";"36";"000";"006";"HOCHHEIM AM MAIN, STADT";"09"
"141";"06";"4";"36";"000";"007";"HOFHEIM AM TAUNUS, KREISSTADT";"10"
"142";"06";"0";"00";"000";"000";"OFFENBACH";"00"
"142";"06";"4";"13";"000";"000";"OFFENBACH AM MAIN";"00"
"142";"06";"4";"13";"000";"000";"OFFENBACH AM MAIN, STADT";"12"
"142";"06";"4";"38";"000";"000";"OFFENBACH (TEIL)";"00"
"142";"06";"4";"38";"000";"002";"DREIEICH, STADT";"10"
"142";"06";"4";"38";"000";"003";"EGELSBACH";"08"
"142";"06";"4";"38";"000";"005";"HEUSENSTAMM, STADT";"09"
"142";"06";"4";"38";"000";"006";"LANGEN, STADT";"10"
"142";"06";"4";"38";"000";"008";"MUEHLHEIM AM MAIN, STADT";"10"
"142";"06";"4";"38";"000";"009";"NEU-ISENBURG, STADT";"10"
"142";"06";"4";"38";"000";"010";"OBERTSHAUSEN, STADT";"10"
"142";"06";"4";"38";"000";"001";"DIETZENBACH, STADT";"10"
"143";"06";"0";"00";"000";"000";"DARMSTADT";"00"
"143";"06";"4";"11";"000";"000";"DARMSTADT";"00"
"143";"06";"4";"11";"000";"000";"DARMSTADT, STADT";"12"
"143";"06";"4";"32";"000";"000";"DARMSTADT-DIEBURG (TEIL)";"00"
"143";"06";"4";"32";"000";"001";"ALSBACH-HAEHNLEIN";"08"
"143";"06";"4";"32";"000";"003";"BICKENBACH";"07"
"143";"06";"4";"32";"000";"006";"ERZHAUSEN";"08"
"143";"06";"4";"32";"000";"008";"GRIESHEIM, STADT";"10"
"143";"06";"4";"32";"000";"012";"MESSEL";"07"
"143";"06";"4";"32";"000";"013";"MODAUTAL";"07"
"143";"06";"4";"32";"000";"014";"MUEHLTAL";"09"
"143";"06";"4";"32";"000";"016";"OBER-RAMSTADT, STADT";"09"
"143";"06";"4";"32";"000";"018";"PFUNGSTADT, STADT";"10"
"143";"06";"4";"32";"000";"020";"ROSSDORF";"09"
"143";"06";"4";"32";"000";"022";"SEEHEIM-JUGENHEIM";"09"
"143";"06";"4";"32";"000";"023";"WEITERSTADT, STADT";"10"
"144";"06";"0";"00";"000";"000";"ODENWALD";"00"
"144";"06";"4";"32";"000";"000";"DARMSTADT-DIEBURG (TEIL)";"00"
"144";"06";"4";"32";"000";"002";"BABENHAUSEN, STADT";"09"
"144";"06";"4";"32";"000";"004";"DIEBURG, STADT";"09"
"144";"06";"4";"32";"000";"005";"EPPERTSHAUSEN";"08"
"144";"06";"4";"32";"000";"007";"FISCHBACHTAL";"06"
"144";"06";"4";"32";"000";"009";"GROSS-BIEBERAU, STADT";"07"
"144";"06";"4";"32";"000";"010";"GROSS-UMSTADT, STADT";"09"
"144";"06";"4";"32";"000";"011";"GROSS-ZIMMERN";"09"
"144";"06";"4";"32";"000";"015";"MUENSTER";"09"
"144";"06";"4";"32";"000";"017";"OTZBERG";"08"
"144";"06";"4";"32";"000";"019";"REINHEIM, STADT";"09"
"144";"06";"4";"32";"000";"021";"SCHAAFHEIM";"08"
"144";"06";"4";"37";"000";"000";"ODENWALDKREIS";"00"
"144";"06";"4";"37";"000";"001";"BAD KOENIG, STADT";"08"
"144";"06";"4";"37";"000";"002";"BEERFELDEN, STADT";"08"
"144";"06";"4";"37";"000";"003";"BRENSBACH";"07"
"144";"06";"4";"37";"000";"004";"BREUBERG, STADT";"08"
"144";"06";"4";"37";"000";"005";"BROMBACHTAL";"07"
"144";"06";"4";"37";"000";"006";"ERBACH, KREISSTADT";"09"
"144";"06";"4";"37";"000";"007";"FRAENKISCH-CRUMBACH";"06"
"144";"06";"4";"37";"000";"008";"HESSENECK";"04"
"144";"06";"4";"37";"000";"009";"HOECHST I. ODW.";"08"
"144";"06";"4";"37";"000";"010";"LUETZELBACH";"08"
"144";"06";"4";"37";"000";"011";"MICHELSTADT, STADT";"09"
"144";"06";"4";"37";"000";"012";"MOSSAUTAL";"06"
"144";"06";"4";"37";"000";"013";"REICHELSHEIM (ODENWALD)";"08"
"144";"06";"4";"37";"000";"014";"ROTHENBERG";"06"
"144";"06";"4";"37";"000";"015";"SENSBACHTAL";"05"
"144";"06";"4";"38";"000";"000";"OFFENBACH (TEIL)";"00"
"144";"06";"4";"38";"000";"004";"HAINBURG";"09"
"144";"06";"4";"38";"000";"007";"MAINHAUSEN";"08"
"144";"06";"4";"38";"000";"011";"RODGAU, STADT";"10"
"144";"06";"4";"38";"000";"012";"ROEDERMARK, STADT";"10"
"144";"06";"4";"38";"000";"013";"SELIGENSTADT, STADT";"09"
"145";"06";"0";"00";"000";"000";"BERGSTRASSE";"00"
"145";"06";"4";"31";"000";"000";"BERGSTRASSE";"00"
"145";"06";"4";"31";"000";"001";"ABTSTEINACH";"06"
"145";"06";"4";"31";"000";"002";"BENSHEIM, STADT";"10"
"145";"06";"4";"31";"000";"003";"BIBLIS";"08"
"145";"06";"4";"31";"000";"004";"BIRKENAU";"09"
"145";"06";"4";"31";"000";"005";"BUERSTADT, STADT";"09"
"145";"06";"4";"31";"000";"006";"EINHAUSEN";"07"
"145";"06";"4";"31";"000";"007";"FUERTH";"08"
"145";"06";"4";"31";"000";"008";"GORXHEIMERTAL";"07"
"145";"06";"4";"31";"000";"009";"GRASELLENBACH";"07"
"145";"06";"4";"31";"000";"010";"GROSS-ROHRHEIM";"07"
"145";"06";"4";"31";"000";"011";"HEPPENHEIM (BERGSTRASSE), KREISSTADT";"10"
"145";"06";"4";"31";"000";"012";"HIRSCHHORN (NECKAR), STADT";"07"
"145";"06";"4";"31";"000";"013";"LAMPERTHEIM, STADT";"10"
"145";"06";"4";"31";"000";"014";"LAUTERTAL (ODENWALD)";"08"
"145";"06";"4";"31";"000";"015";"LINDENFELS, STADT";"08"
"145";"06";"4";"31";"000";"016";"LORSCH, STADT";"09"
"145";"06";"4";"31";"000";"017";"MOERLENBACH";"08"
"145";"06";"4";"31";"000";"018";"NECKARSTEINACH, STADT";"07"
"145";"06";"4";"31";"000";"019";"RIMBACH";"08"
"145";"06";"4";"31";"000";"020";"VIERNHEIM, STADT";"10"
"145";"06";"4";"31";"000";"021";"WALD-MICHELBACH";"09"
"145";"06";"4";"31";"000";"022";"ZWINGENBERG, STADT";"08"
"146";"07";"0";"00";"000";"000";"NEUWIED";"00"
"146";"07";"1";"32";"000";"000";"ALTENKIRCHEN (WESTERWALD)";"00"
"146";"07";"1";"32";"721";"072";"MUDERSBACH";"08"
"146";"07";"1";"32";"721";"076";"NIEDERFISCHBACH";"07"
"146";"07";"1";"32";"724";"117";"WISSEN, STADT";"08"
"146";"07";"1";"32";"000";"050";"HERDORF, STADT";"08"
"146";"07";"1";"32";"703";"501";"ALTENKIRCHEN (WESTERWALD), STADT";"07"
"146";"07";"1";"32";"703";"001";"ALMERSBACH";"03"
"146";"07";"1";"32";"703";"004";"BACHENBERG";"01"
"146";"07";"1";"32";"703";"009";"BIRNBACH";"04"
"146";"07";"1";"32";"703";"017";"BUSENHAUSEN";"03"
"146";"07";"1";"32";"703";"022";"EICHELHARDT";"03"
"146";"07";"1";"32";"703";"027";"ERSFELD";"01"
"146";"07";"1";"32";"703";"031";"FIERSBACH";"02"
"146";"07";"1";"32";"703";"033";"FLUTERSCHEN";"04"
"146";"07";"1";"32";"703";"035";"FORSTMEHREN";"02"
"146";"07";"1";"32";"703";"040";"GIELEROTH";"04"
"146";"07";"1";"32";"703";"046";"HASSELBACH";"03"
"146";"07";"1";"32";"703";"047";"HELMENZEN";"04"
"146";"07";"1";"32";"703";"048";"HELMEROTH";"03"
"146";"07";"1";"32";"703";"049";"HEMMELZEN";"02"
"146";"07";"1";"32";"703";"051";"HEUPELZEN";"03"
"146";"07";"1";"32";"703";"052";"HILGENROTH";"03"
"146";"07";"1";"32";"703";"053";"HIRZ-MAULSBACH";"03"
"146";"07";"1";"32";"703";"056";"IDELBERG";"01"
"146";"07";"1";"32";"703";"057";"INGELBACH";"03"
"146";"07";"1";"32";"703";"058";"ISERT";"02"
"146";"07";"1";"32";"703";"061";"KETTENHAUSEN";"02"
"146";"07";"1";"32";"703";"062";"KIRCHEIB";"03"
"146";"07";"1";"32";"703";"064";"KRAAM";"02"
"146";"07";"1";"32";"703";"067";"MAMMELZEN";"04"
"146";"07";"1";"32";"703";"069";"MEHREN";"03"
"146";"07";"1";"32";"703";"070";"MICHELBACH (WESTERWALD)";"03"
"146";"07";"1";"32";"703";"074";"NEITERSEN";"04"
"146";"07";"1";"32";"703";"081";"OBERERBACH (WESTERWALD)";"04"
"146";"07";"1";"32";"703";"082";"OBERIRSEN";"04"
"146";"07";"1";"32";"703";"086";"OBERWAMBACH";"03"
"146";"07";"1";"32";"703";"087";"OELSEN";"01"
"146";"07";"1";"32";"703";"092";"RACKSEN";"02"
"146";"07";"1";"32";"703";"094";"RETTERSEN";"03"
"146";"07";"1";"32";"703";"099";"SCHOENEBERG";"03"
"146";"07";"1";"32";"703";"106";"SOERTH";"03"
"146";"07";"1";"32";"703";"109";"STUERZELBACH";"03"
"146";"07";"1";"32";"703";"110";"VOLKERZEN";"01"
"146";"07";"1";"32";"703";"114";"WERKHAUSEN";"02"
"146";"07";"1";"32";"703";"115";"WEYERBUSCH";"05"
"146";"07";"1";"32";"703";"118";"WOELMERSEN";"03"
"146";"07";"1";"32";"703";"201";"BEROD BEI HACHENBURG";"04"
"146";"07";"1";"32";"703";"999";"BW GV ALTENKIRCHEN (WESTERWALD)";"99"
"146";"07";"1";"32";"706";"002";"ALSDORF";"05"
"146";"07";"1";"32";"706";"042";"GRUENEBACH";"04"
"146";"07";"1";"32";"706";"098";"SCHEUERFELD";"06"
"146";"07";"1";"32";"706";"111";"WALLMENROTH";"05"
"146";"07";"1";"32";"706";"999";"BW GV BETZDORF";"99"
"146";"07";"1";"32";"709";"019";"DERSCHEN";"04"
"146";"07";"1";"32";"709";"026";"EMMERZHAUSEN";"04"
"146";"07";"1";"32";"709";"036";"FRIEDEWALD";"05"
"146";"07";"1";"32";"709";"068";"MAUDEN";"01"
"146";"07";"1";"32";"709";"075";"NIEDERDREISBACH";"04"
"146";"07";"1";"32";"709";"079";"NISTERBERG";"03"
"146";"07";"1";"32";"709";"101";"SCHUTZBACH";"03"
"146";"07";"1";"32";"709";"113";"WEITEFELD";"06"
"146";"07";"1";"32";"709";"999";"BW GV DAADEN";"99"
"146";"07";"1";"32";"712";"005";"BERZHAUSEN";"02"
"146";"07";"1";"32";"712";"015";"BUERDENBACH";"03"
"146";"07";"1";"32";"712";"016";"BURGLAHR";"03"
"146";"07";"1";"32";"712";"023";"EICHEN";"03"
"146";"07";"1";"32";"712";"029";"EULENBERG";"01"
"146";"07";"1";"32";"712";"032";"FLAMMERSFELD";"04"
"146";"07";"1";"32";"712";"041";"GIERSHAUSEN";"02"
"146";"07";"1";"32";"712";"043";"GUELLESHEIM";"04"
"146";"07";"1";"32";"712";"055";"HORHAUSEN (WESTERWALD)";"05"
"146";"07";"1";"32";"712";"060";"KESCHEID";"01"
"146";"07";"1";"32";"712";"065";"KRUNKEL";"03"
"146";"07";"1";"32";"712";"078";"NIEDERSTEINEBACH";"03"
"146";"07";"1";"32";"712";"083";"OBERLAHR";"04"
"146";"07";"1";"32";"712";"084";"OBERNAU";"02"
"146";"07";"1";"32";"712";"085";"OBERSTEINEBACH";"03"
"146";"07";"1";"32";"712";"088";"ORFGEN";"02"
"146";"07";"1";"32";"712";"089";"PETERSLAHR";"03"
"146";"07";"1";"32";"712";"090";"PLECKHAUSEN";"04"
"146";"07";"1";"32";"712";"093";"REIFERSCHEID";"03"
"146";"07";"1";"32";"712";"097";"ROTT";"03"
"146";"07";"1";"32";"712";"100";"SCHUERDT";"02"
"146";"07";"1";"32";"712";"103";"SEELBACH (WESTERWALD)";"03"
"146";"07";"1";"32";"712";"104";"SEIFEN";"01"
"146";"07";"1";"32";"712";"112";"WALTERSCHEN";"02"
"146";"07";"1";"32";"712";"116";"WILLROTH";"04"
"146";"07";"1";"32";"712";"119";"ZIEGENHAIN";"01"
"146";"07";"1";"32";"712";"999";"BW GV FLAMMERSFELD";"99"
"146";"07";"1";"32";"715";"020";"DICKENDORF";"03"
"146";"07";"1";"32";"715";"024";"ELBEN";"03"
"146";"07";"1";"32";"715";"025";"ELKENROTH";"05"
"146";"07";"1";"32";"715";"030";"FENSDORF";"03"
"146";"07";"1";"32";"715";"039";"GEBHARDSHAIN";"05"
"146";"07";"1";"32";"715";"059";"KAUSEN";"04"
"146";"07";"1";"32";"715";"066";"MALBERG";"04"
"146";"07";"1";"32";"715";"071";"MOLZHAIN";"04"
"146";"07";"1";"32";"715";"073";"NAUROTH";"05"
"146";"07";"1";"32";"715";"095";"ROSENHEIM (LANDKREIS ALTENKIRCHEN)";"04"
"146";"07";"1";"32";"715";"107";"STEINEBACH";"05"
"146";"07";"1";"32";"715";"108";"STEINEROTH";"04"
"146";"07";"1";"32";"715";"999";"BW GV GEBHARDSHAIN";"99"
"146";"07";"1";"32";"718";"007";"BIRKENBEUL";"03"
"146";"07";"1";"32";"718";"010";"BITZEN";"04"
"146";"07";"1";"32";"718";"013";"BREITSCHEIDT";"04"
"146";"07";"1";"32";"718";"014";"BRUCHERTSEIFEN";"04"
"146";"07";"1";"32";"718";"028";"ETZBACH";"04"
"146";"07";"1";"32";"718";"034";"FORST";"04"
"146";"07";"1";"32";"718";"038";"FUERTHEN";"05"
"146";"07";"1";"32";"718";"077";"NIEDERIRSEN";"01"
"146";"07";"1";"32";"718";"091";"PRACHT";"05"
"146";"07";"1";"32";"718";"096";"ROTH";"05"
"146";"07";"1";"32";"718";"102";"SEELBACH BEI HAMM (SIEG)";"02"
"146";"07";"1";"32";"718";"999";"BW GV HAMM (SIEG)";"99"
"146";"07";"1";"32";"721";"012";"BRACHBACH";"06"
"146";"07";"1";"32";"721";"037";"FRIESENHAGEN";"05"
"146";"07";"1";"32";"721";"045";"HARBACH";"04"
"146";"07";"1";"32";"721";"999";"BW GV KIRCHEN (SIEG)";"99"
"146";"07";"1";"32";"724";"008";"BIRKEN-HONIGSESSEN";"06"
"146";"07";"1";"32";"724";"011";"MITTELHOF";"04"
"146";"07";"1";"32";"724";"054";"HOEVELS";"04"
"146";"07";"1";"32";"724";"080";"KATZWINKEL (SIEG)";"05"
"146";"07";"1";"32";"724";"105";"SELBACH (SIEG)";"04"
"146";"07";"1";"32";"724";"999";"BW GV WISSEN";"99"
"146";"07";"1";"32";"706";"006";"BETZDORF, STADT";"09"
"146";"07";"1";"32";"709";"018";"Daaden";"07"
"146";"07";"1";"32";"718";"044";"HAMM (SIEG)";"06"
"146";"07";"1";"32";"721";"063";"KIRCHEN (SIEG)";"08"
"146";"07";"1";"38";"000";"000";"NEUWIED";"00"
"146";"07";"1";"38";"000";"045";"NEUWIED, STADT";"11"
"146";"07";"1";"38";"703";"003";"ASBACH";"08"
"146";"07";"1";"38";"703";"044";"NEUSTADT (WIED)";"08"
"146";"07";"1";"38";"703";"077";"WINDHAGEN";"06"
"146";"07";"1";"38";"703";"080";"BUCHHOLZ (WESTERWALD)";"07"
"146";"07";"1";"38";"703";"999";"BW GV ASBACH";"99"
"146";"07";"1";"38";"706";"004";"BAD HOENNINGEN, STADT";"08"
"146";"07";"1";"38";"706";"024";"HAMMERSTEIN";"03"
"146";"07";"1";"38";"706";"038";"LEUTESDORF";"05"
"146";"07";"1";"38";"706";"063";"RHEINBROHL";"07"
"146";"07";"1";"38";"706";"999";"BW GV BAD HOENNINGEN";"99"
"146";"07";"1";"38";"709";"012";"DIERDORF, STADT";"07"
"146";"07";"1";"38";"709";"023";"GROSSMAISCHEID";"05"
"146";"07";"1";"38";"709";"031";"ISENBURG";"04"
"146";"07";"1";"38";"709";"034";"KLEINMAISCHEID";"04"
"146";"07";"1";"38";"709";"069";"STEBACH";"02"
"146";"07";"1";"38";"709";"201";"MARIENHAUSEN";"03"
"146";"07";"1";"38";"709";"999";"BW GV DIERDORF";"99"
"146";"07";"1";"38";"712";"009";"DATTENBERG";"05"
"146";"07";"1";"38";"712";"037";"LEUBSDORF";"05"
"146";"07";"1";"38";"712";"041";"LINZ AM RHEIN, STADT";"08"
"146";"07";"1";"38";"712";"055";"OCKENFELS";"04"
"146";"07";"1";"38";"712";"068";"SANKT KATHARINEN (LANDKREIS NEUWIED)";"06"
"146";"07";"1";"38";"712";"075";"VETTELSCHOSS";"06"
"146";"07";"1";"38";"712";"501";"KASBACH-OHLENBERG";"05"
"146";"07";"1";"38";"712";"999";"BW GV LINZ AM RHEIN";"99"
"146";"07";"1";"38";"715";"011";"DERNBACH";"04"
"146";"07";"1";"38";"715";"013";"DOETTESFELD";"04"
"146";"07";"1";"38";"715";"014";"DUERRHOLZ";"05"
"146";"07";"1";"38";"715";"025";"HANROTH";"03"
"146";"07";"1";"38";"715";"027";"HARSCHBACH";"03"
"146";"07";"1";"38";"715";"040";"LINKENBACH";"03"
"146";"07";"1";"38";"715";"048";"NIEDERHOFEN";"03"
"146";"07";"1";"38";"715";"050";"NIEDERWAMBACH";"03"
"146";"07";"1";"38";"715";"052";"OBERDREIS";"04"
"146";"07";"1";"38";"715";"057";"PUDERBACH";"05"
"146";"07";"1";"38";"715";"058";"RATZERT";"03"
"146";"07";"1";"38";"715";"059";"RAUBACH";"05"
"146";"07";"1";"38";"715";"064";"RODENBACH BEI PUDERBACH";"04"
"146";"07";"1";"38";"715";"070";"STEIMEL";"04"
"146";"07";"1";"38";"715";"074";"URBACH";"05"
"146";"07";"1";"38";"715";"078";"WOLDERT";"03"
"146";"07";"1";"38";"715";"999";"BW GV PUDERBACH";"99"
"146";"07";"1";"38";"718";"002";"ANHAUSEN";"05"
